Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T003_001,SE_T003_002,SE_T003_003,SE_T057_001
6037101110,14000US06037101110,"Census Tract 1011.10, Los Angeles County, California","Census Tract 1011.10, Los Angeles County, California",ca,140,0,ACSSF,3868,,,,,6,37,,,,101110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898,4898,11104.43,0.441085055,0.441085,0.441085,0,49006
6037101122,14000US06037101122,"Census Tract 1011.22, Los Angeles County, California","Census Tract 1011.22, Los Angeles County, California",ca,140,0,ACSSF,3869,,,,,6,37,,,,101122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491,3491,3419.63,1.020870753,1.020871,1.020871,0,116400
6037101210,14000US06037101210,"Census Tract 1012.10, Los Angeles County, California","Census Tract 1012.10, Los Angeles County, California",ca,140,0,ACSSF,3870,,,,,6,37,,,,101210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6216,6216,24741.95,0.25123321,0.2512332,0.2512332,0,39430
6037101220,14000US06037101220,"Census Tract 1012.20, Los Angeles County, California","Census Tract 1012.20, Los Angeles County, California",ca,140,0,ACSSF,3871,,,,,6,37,,,,101220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830,2830,10486.43,0.269872679,0.2698727,0.2698727,0,38750
6037101300,14000US06037101300,"Census Tract 1013, Los Angeles County, California","Census Tract 1013, Los Angeles County, California",ca,140,0,ACSSF,3872,,,,,6,37,,,,101300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4267,4267,4282.853,0.996298438,0.9962984,0.9962984,0,82354
6037101400,14000US06037101400,"Census Tract 1014, Los Angeles County, California","Census Tract 1014, Los Angeles County, California",ca,140,0,ACSSF,3873,,,,,6,37,,,,101400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4305,4305,1767.246,2.435993526,2.435993,2.435993,0,61281
6037102103,14000US06037102103,"Census Tract 1021.03, Los Angeles County, California","Census Tract 1021.03, Los Angeles County, California",ca,140,0,ACSSF,3874,,,,,6,37,,,,102103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947,1947,4250.169,0.45809942,0.4580994,0.4580994,0,69375
6037102104,14000US06037102104,"Census Tract 1021.04, Los Angeles County, California","Census Tract 1021.04, Los Angeles County, California",ca,140,0,ACSSF,3875,,,,,6,37,,,,102104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344,3344,5217.258,0.640949688,0.6409497,0.6409497,0,78665
6037102105,14000US06037102105,"Census Tract 1021.05, Los Angeles County, California","Census Tract 1021.05, Los Angeles County, California",ca,140,0,ACSSF,3876,,,,,6,37,,,,102105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,1880,9892.238,0.190047985,0.190048,0.190048,0,46429
6037102107,14000US06037102107,"Census Tract 1021.07, Los Angeles County, California","Census Tract 1021.07, Los Angeles County, California",ca,140,0,ACSSF,3877,,,,,6,37,,,,102107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793,3793,761.0314,4.984025795,4.989336,4.984026,0.005310063,53409
6037103101,14000US06037103101,"Census Tract 1031.01, Los Angeles County, California","Census Tract 1031.01, Los Angeles County, California",ca,140,0,ACSSF,3878,,,,,6,37,,,,103101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2964,2964,3781.99,0.783714442,0.7837144,0.7837144,0,69978
6037103102,14000US06037103102,"Census Tract 1031.02, Los Angeles County, California","Census Tract 1031.02, Los Angeles County, California",ca,140,0,ACSSF,3879,,,,,6,37,,,,103102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4733,4733,9877.612,0.479164382,0.4791644,0.4791644,0,70733
6037103200,14000US06037103200,"Census Tract 1032, Los Angeles County, California","Census Tract 1032, Los Angeles County, California",ca,140,0,ACSSF,3880,,,,,6,37,,,,103200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6289,6289,2196.181,2.863607476,2.863607,2.863607,0,54697
6037103300,14000US06037103300,"Census Tract 1033, Los Angeles County, California","Census Tract 1033, Los Angeles County, California",ca,140,0,ACSSF,3881,,,,,6,37,,,,103300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311,3311,1396.192,2.371451142,2.371451,2.371451,0,88542
6037103400,14000US06037103400,"Census Tract 1034, Los Angeles County, California","Census Tract 1034, Los Angeles County, California",ca,140,0,ACSSF,3882,,,,,6,37,,,,103400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6908,6908,7154.508,0.965545014,0.965545,0.965545,0,63867
6037104103,14000US06037104103,"Census Tract 1041.03, Los Angeles County, California","Census Tract 1041.03, Los Angeles County, California",ca,140,0,ACSSF,3883,,,,,6,37,,,,104103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814,3814,10407.79,0.366456138,0.3664562,0.3664562,0,69138
6037104105,14000US06037104105,"Census Tract 1041.05, Los Angeles County, California","Census Tract 1041.05, Los Angeles County, California",ca,140,0,ACSSF,3884,,,,,6,37,,,,104105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5871,5871,26007.26,0.225744675,0.2257447,0.2257447,0,41029
6037104108,14000US06037104108,"Census Tract 1041.08, Los Angeles County, California","Census Tract 1041.08, Los Angeles County, California",ca,140,0,ACSSF,3885,,,,,6,37,,,,104108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,5076,11987.8,0.423430533,0.4234305,0.4234305,0,41591
6037104124,14000US06037104124,"Census Tract 1041.24, Los Angeles County, California","Census Tract 1041.24, Los Angeles County, California",ca,140,0,ACSSF,3886,,,,,6,37,,,,104124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4227,4227,2443.684,1.729765157,1.730142,1.729765,0.000377222,78811
6037104201,14000US06037104201,"Census Tract 1042.01, Los Angeles County, California","Census Tract 1042.01, Los Angeles County, California",ca,140,0,ACSSF,3887,,,,,6,37,,,,104201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4591,4591,10907.79,0.420891911,0.4208919,0.4208919,0,48993
6037104203,14000US06037104203,"Census Tract 1042.03, Los Angeles County, California","Census Tract 1042.03, Los Angeles County, California",ca,140,0,ACSSF,3888,,,,,6,37,,,,104203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830,4830,17670.11,0.273342965,0.273343,0.273343,0,43750
6037104204,14000US06037104204,"Census Tract 1042.04, Los Angeles County, California","Census Tract 1042.04, Los Angeles County, California",ca,140,0,ACSSF,3889,,,,,6,37,,,,104204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3438,3438,3343.697,1.028203219,1.029645,1.028203,0.001442092,52917
6037104310,14000US06037104310,"Census Tract 1043.10, Los Angeles County, California","Census Tract 1043.10, Los Angeles County, California",ca,140,0,ACSSF,3890,,,,,6,37,,,,104310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5028,5028,8632.018,0.582482622,0.5824826,0.5824826,0,56198
6037104320,14000US06037104320,"Census Tract 1043.20, Los Angeles County, California","Census Tract 1043.20, Los Angeles County, California",ca,140,0,ACSSF,3891,,,,,6,37,,,,104320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868,5868,12537.97,0.468018385,0.4680184,0.4680184,0,44250
6037104401,14000US06037104401,"Census Tract 1044.01, Los Angeles County, California","Census Tract 1044.01, Los Angeles County, California",ca,140,0,ACSSF,3892,,,,,6,37,,,,104401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509,3509,13343.22,0.262979983,0.26298,0.26298,0,65536
6037104403,14000US06037104403,"Census Tract 1044.03, Los Angeles County, California","Census Tract 1044.03, Los Angeles County, California",ca,140,0,ACSSF,3893,,,,,6,37,,,,104403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851,2851,10597.58,0.26902364,0.2690236,0.2690236,0,46122
6037104404,14000US06037104404,"Census Tract 1044.04, Los Angeles County, California","Census Tract 1044.04, Los Angeles County, California",ca,140,0,ACSSF,3894,,,,,6,37,,,,104404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845,2845,13655.01,0.208348456,0.2083485,0.2083485,0,51477
6037104500,14000US06037104500,"Census Tract 1045, Los Angeles County, California","Census Tract 1045, Los Angeles County, California",ca,140,0,ACSSF,3895,,,,,6,37,,,,104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906,2906,14174.13,0.205021413,0.2050214,0.2050214,0,49375
6037104610,14000US06037104610,"Census Tract 1046.10, Los Angeles County, California","Census Tract 1046.10, Los Angeles County, California",ca,140,0,ACSSF,3896,,,,,6,37,,,,104610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553,3553,15540.68,0.22862577,0.2286258,0.2286258,0,39196
6037104620,14000US06037104620,"Census Tract 1046.20, Los Angeles County, California","Census Tract 1046.20, Los Angeles County, California",ca,140,0,ACSSF,3897,,,,,6,37,,,,104620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,3421,16680.79,0.205086278,0.2050863,0.2050863,0,43936
6037104701,14000US06037104701,"Census Tract 1047.01, Los Angeles County, California","Census Tract 1047.01, Los Angeles County, California",ca,140,0,ACSSF,3898,,,,,6,37,,,,104701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836,3836,18047.52,0.21255002,0.21255,0.21255,0,24762
6037104703,14000US06037104703,"Census Tract 1047.03, Los Angeles County, California","Census Tract 1047.03, Los Angeles County, California",ca,140,0,ACSSF,3899,,,,,6,37,,,,104703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138,2138,4733.455,0.451678541,0.4516785,0.4516785,0,33333
6037104704,14000US06037104704,"Census Tract 1047.04, Los Angeles County, California","Census Tract 1047.04, Los Angeles County, California",ca,140,0,ACSSF,3900,,,,,6,37,,,,104704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4357,4357,6787.071,0.64195587,0.6419559,0.6419559,0,52825
6037104810,14000US06037104810,"Census Tract 1048.10, Los Angeles County, California","Census Tract 1048.10, Los Angeles County, California",ca,140,0,ACSSF,3901,,,,,6,37,,,,104810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5729,5729,13208.66,0.433730581,0.4337306,0.4337306,0,58542
6037104821,14000US06037104821,"Census Tract 1048.21, Los Angeles County, California","Census Tract 1048.21, Los Angeles County, California",ca,140,0,ACSSF,3902,,,,,6,37,,,,104821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290,3290,16022.99,0.205329909,0.2053299,0.2053299,0,48000
6037104822,14000US06037104822,"Census Tract 1048.22, Los Angeles County, California","Census Tract 1048.22, Los Angeles County, California",ca,140,0,ACSSF,3903,,,,,6,37,,,,104822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228,2228,9479.935,0.235022711,0.2350227,0.2350227,0,42684
6037106010,14000US06037106010,"Census Tract 1060.10, Los Angeles County, California","Census Tract 1060.10, Los Angeles County, California",ca,140,0,ACSSF,3904,,,,,6,37,,,,106010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924,2924,3004.019,0.973362811,0.9733628,0.9733628,0,77021
6037106020,14000US06037106020,"Census Tract 1060.20, Los Angeles County, California","Census Tract 1060.20, Los Angeles County, California",ca,140,0,ACSSF,3905,,,,,6,37,,,,106020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6499,6499,8370.393,0.776427149,0.7791855,0.7764271,0.002758314,69602
6037106111,14000US06037106111,"Census Tract 1061.11, Los Angeles County, California","Census Tract 1061.11, Los Angeles County, California",ca,140,0,ACSSF,3906,,,,,6,37,,,,106111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582,4582,3111.084,1.47279833,1.477584,1.472798,0.004785351,82188
6037106112,14000US06037106112,"Census Tract 1061.12, Los Angeles County, California","Census Tract 1061.12, Los Angeles County, California",ca,140,0,ACSSF,3907,,,,,6,37,,,,106112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6026,6026,4835.496,1.246201141,1.246201,1.246201,0,75323
6037106113,14000US06037106113,"Census Tract 1061.13, Los Angeles County, California","Census Tract 1061.13, Los Angeles County, California",ca,140,0,ACSSF,3908,,,,,6,37,,,,106113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560,3560,6411.205,0.555277862,0.5552779,0.5552779,0,70189
6037106114,14000US06037106114,"Census Tract 1061.14, Los Angeles County, California","Census Tract 1061.14, Los Angeles County, California",ca,140,0,ACSSF,3909,,,,,6,37,,,,106114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5729,5729,14673.17,0.390440419,0.3917138,0.3904404,0.001273365,42500
6037106403,14000US06037106403,"Census Tract 1064.03, Los Angeles County, California","Census Tract 1064.03, Los Angeles County, California",ca,140,0,ACSSF,3910,,,,,6,37,,,,106403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3258,3258,7631.812,0.426897345,0.4268973,0.4268973,0,60172
6037106405,14000US06037106405,"Census Tract 1064.05, Los Angeles County, California","Census Tract 1064.05, Los Angeles County, California",ca,140,0,ACSSF,3911,,,,,6,37,,,,106405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377,3377,7474.543,0.451800163,0.4518002,0.4518002,0,44436
6037106406,14000US06037106406,"Census Tract 1064.06, Los Angeles County, California","Census Tract 1064.06, Los Angeles County, California",ca,140,0,ACSSF,3912,,,,,6,37,,,,106406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289,5289,6572.205,0.804752763,0.8051091,0.8047528,0.000356372,68939
6037106407,14000US06037106407,"Census Tract 1064.07, Los Angeles County, California","Census Tract 1064.07, Los Angeles County, California",ca,140,0,ACSSF,3913,,,,,6,37,,,,106407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,2670,29790.88,0.08962474,0.08962474,0.08962474,0,35694
6037106408,14000US06037106408,"Census Tract 1064.08, Los Angeles County, California","Census Tract 1064.08, Los Angeles County, California",ca,140,0,ACSSF,3914,,,,,6,37,,,,106408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3769,3769,42641.88,0.088387282,0.08838728,0.08838728,0,42143
6037106510,14000US06037106510,"Census Tract 1065.10, Los Angeles County, California","Census Tract 1065.10, Los Angeles County, California",ca,140,0,ACSSF,3915,,,,,6,37,,,,106510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,5274,2386.458,2.209969699,2.213212,2.20997,0.003242486,82694
6037106520,14000US06037106520,"Census Tract 1065.20, Los Angeles County, California","Census Tract 1065.20, Los Angeles County, California",ca,140,0,ACSSF,3916,,,,,6,37,,,,106520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672,5672,6659.618,0.851700471,0.8517005,0.8517005,0,59350
6037106603,14000US06037106603,"Census Tract 1066.03, Los Angeles County, California","Census Tract 1066.03, Los Angeles County, California",ca,140,0,ACSSF,3917,,,,,6,37,,,,106603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310,3310,560.4987,5.905455933,5.906992,5.905456,0.001535914,99286
6037106604,14000US06037106604,"Census Tract 1066.04, Los Angeles County, California","Census Tract 1066.04, Los Angeles County, California",ca,140,0,ACSSF,3918,,,,,6,37,,,,106604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785,4785,4759.145,1.005432844,1.00885,1.005433,0.00341739,49844
6037106641,14000US06037106641,"Census Tract 1066.41, Los Angeles County, California","Census Tract 1066.41, Los Angeles County, California",ca,140,0,ACSSF,3919,,,,,6,37,,,,106641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176,2176,4963.323,0.438415931,0.4384159,0.4384159,0,108409
6037106642,14000US06037106642,"Census Tract 1066.42, Los Angeles County, California","Census Tract 1066.42, Los Angeles County, California",ca,140,0,ACSSF,3920,,,,,6,37,,,,106642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323,3323,5455.475,0.609112861,0.6091129,0.6091129,0,82159
6037106643,14000US06037106643,"Census Tract 1066.43, Los Angeles County, California","Census Tract 1066.43, Los Angeles County, California",ca,140,0,ACSSF,3921,,,,,6,37,,,,106643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4452,4452,2661.309,1.672861033,1.672861,1.672861,0,138712
6037106645,14000US06037106645,"Census Tract 1066.45, Los Angeles County, California","Census Tract 1066.45, Los Angeles County, California",ca,140,0,ACSSF,3922,,,,,6,37,,,,106645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499,3499,3584.895,0.976039657,0.9760396,0.9760396,0,106519
6037106646,14000US06037106646,"Census Tract 1066.46, Los Angeles County, California","Census Tract 1066.46, Los Angeles County, California",ca,140,0,ACSSF,3923,,,,,6,37,,,,106646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505,3505,6149.457,0.56996905,0.5699691,0.5699691,0,84643
6037106648,14000US06037106648,"Census Tract 1066.48, Los Angeles County, California","Census Tract 1066.48, Los Angeles County, California",ca,140,0,ACSSF,3924,,,,,6,37,,,,106648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4348,4348,14202.08,0.306152384,0.3061524,0.3061524,0,35990
6037106649,14000US06037106649,"Census Tract 1066.49, Los Angeles County, California","Census Tract 1066.49, Los Angeles County, California",ca,140,0,ACSSF,3925,,,,,6,37,,,,106649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605,2605,6085.251,0.428084223,0.4280842,0.4280842,0,77813
6037107010,14000US06037107010,"Census Tract 1070.10, Los Angeles County, California","Census Tract 1070.10, Los Angeles County, California",ca,140,0,ACSSF,3926,,,,,6,37,,,,107010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175,3175,12010.3,0.264356437,0.2643564,0.2643564,0,54940
6037107020,14000US06037107020,"Census Tract 1070.20, Los Angeles County, California","Census Tract 1070.20, Los Angeles County, California",ca,140,0,ACSSF,3927,,,,,6,37,,,,107020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,5150,13408.21,0.384092899,0.3840929,0.3840929,0,61852
6037108101,14000US06037108101,"Census Tract 1081.01, Los Angeles County, California","Census Tract 1081.01, Los Angeles County, California",ca,140,0,ACSSF,3928,,,,,6,37,,,,108101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330,2330,5346.891,0.43576727,0.4357673,0.4357673,0,111154
6037108102,14000US06037108102,"Census Tract 1081.02, Los Angeles County, California","Census Tract 1081.02, Los Angeles County, California",ca,140,0,ACSSF,3929,,,,,6,37,,,,108102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,3727,4420.189,0.843176493,0.8431765,0.8431765,0,93500
6037108103,14000US06037108103,"Census Tract 1081.03, Los Angeles County, California","Census Tract 1081.03, Los Angeles County, California",ca,140,0,ACSSF,3930,,,,,6,37,,,,108103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289,3289,3322.497,0.9899181,0.9899181,0.9899181,0,138049
6037108104,14000US06037108104,"Census Tract 1081.04, Los Angeles County, California","Census Tract 1081.04, Los Angeles County, California",ca,140,0,ACSSF,3931,,,,,6,37,,,,108104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861,1861,5835.164,0.318928505,0.3189285,0.3189285,0,104167
6037108201,14000US06037108201,"Census Tract 1082.01, Los Angeles County, California","Census Tract 1082.01, Los Angeles County, California",ca,140,0,ACSSF,3932,,,,,6,37,,,,108201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5695,5695,5258.249,1.08306023,1.08306,1.08306,0,90732
6037108202,14000US06037108202,"Census Tract 1082.02, Los Angeles County, California","Census Tract 1082.02, Los Angeles County, California",ca,140,0,ACSSF,3933,,,,,6,37,,,,108202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891,5891,2544.266,2.31540262,2.31657,2.315403,0.001167573,121705
6037109100,14000US06037109100,"Census Tract 1091, Los Angeles County, California","Census Tract 1091, Los Angeles County, California",ca,140,0,ACSSF,3934,,,,,6,37,,,,109100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,2377,2273.796,1.045388627,1.045389,1.045389,0,52102
6037109200,14000US06037109200,"Census Tract 1092, Los Angeles County, California","Census Tract 1092, Los Angeles County, California",ca,140,0,ACSSF,3935,,,,,6,37,,,,109200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673,2673,5802.553,0.460659277,0.4606593,0.4606593,0,69528
6037109300,14000US06037109300,"Census Tract 1093, Los Angeles County, California","Census Tract 1093, Los Angeles County, California",ca,140,0,ACSSF,3936,,,,,6,37,,,,109300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512,3512,7376.645,0.476097187,0.4760972,0.4760972,0,81250
6037109400,14000US06037109400,"Census Tract 1094, Los Angeles County, California","Census Tract 1094, Los Angeles County, California",ca,140,0,ACSSF,3937,,,,,6,37,,,,109400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563,3563,7144.593,0.498698836,0.4986988,0.4986988,0,56136
6037109500,14000US06037109500,"Census Tract 1095, Los Angeles County, California","Census Tract 1095, Los Angeles County, California",ca,140,0,ACSSF,3938,,,,,6,37,,,,109500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4834,4834,10488.34,0.460892869,0.4608929,0.4608929,0,55919
6037109601,14000US06037109601,"Census Tract 1096.01, Los Angeles County, California","Census Tract 1096.01, Los Angeles County, California",ca,140,0,ACSSF,3939,,,,,6,37,,,,109601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285,5285,6180.878,0.855056471,0.8679063,0.8550565,0.01284987,73083
6037109603,14000US06037109603,"Census Tract 1096.03, Los Angeles County, California","Census Tract 1096.03, Los Angeles County, California",ca,140,0,ACSSF,3940,,,,,6,37,,,,109603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017,4017,10415.54,0.385673602,0.3856736,0.3856736,0,51154
6037109604,14000US06037109604,"Census Tract 1096.04, Los Angeles County, California","Census Tract 1096.04, Los Angeles County, California",ca,140,0,ACSSF,3941,,,,,6,37,,,,109604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2954,2954,6512.044,0.453621021,0.453621,0.453621,0,67303
6037109700,14000US06037109700,"Census Tract 1097, Los Angeles County, California","Census Tract 1097, Los Angeles County, California",ca,140,0,ACSSF,3942,,,,,6,37,,,,109700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4727,4727,7715.166,0.612689325,0.6126893,0.6126893,0,85679
6037109800,14000US06037109800,"Census Tract 1098, Los Angeles County, California","Census Tract 1098, Los Angeles County, California",ca,140,0,ACSSF,3943,,,,,6,37,,,,109800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385,4385,8115.662,0.540313314,0.5403133,0.5403133,0,71875
6037111100,14000US06037111100,"Census Tract 1111, Los Angeles County, California","Census Tract 1111, Los Angeles County, California",ca,140,0,ACSSF,3944,,,,,6,37,,,,111100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017,3017,7376.96,0.408976026,0.408976,0.408976,0,72625
6037111201,14000US06037111201,"Census Tract 1112.01, Los Angeles County, California","Census Tract 1112.01, Los Angeles County, California",ca,140,0,ACSSF,3945,,,,,6,37,,,,111201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377,3377,4572.544,0.738538557,0.7385386,0.7385386,0,80585
6037111202,14000US06037111202,"Census Tract 1112.02, Los Angeles County, California","Census Tract 1112.02, Los Angeles County, California",ca,140,0,ACSSF,3946,,,,,6,37,,,,111202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5255,5255,7291.172,0.720734613,0.7207346,0.7207346,0,68456
6037111204,14000US06037111204,"Census Tract 1112.04, Los Angeles County, California","Census Tract 1112.04, Los Angeles County, California",ca,140,0,ACSSF,3947,,,,,6,37,,,,111204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6163,6163,4844.806,1.272083886,1.278493,1.272084,0.00640891,104869
6037111205,14000US06037111205,"Census Tract 1112.05, Los Angeles County, California","Census Tract 1112.05, Los Angeles County, California",ca,140,0,ACSSF,3948,,,,,6,37,,,,111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841,3841,8716.35,0.440666134,0.4475148,0.4406661,0.00684868,68188
6037111206,14000US06037111206,"Census Tract 1112.06, Los Angeles County, California","Census Tract 1112.06, Los Angeles County, California",ca,140,0,ACSSF,3949,,,,,6,37,,,,111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813,4813,4773.909,1.008188455,1.012647,1.008188,0.004458322,103500
6037111301,14000US06037111301,"Census Tract 1113.01, Los Angeles County, California","Census Tract 1113.01, Los Angeles County, California",ca,140,0,ACSSF,3950,,,,,6,37,,,,111301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7303,7303,9450.985,0.772723657,0.7727237,0.7727237,0,50691
6037111302,14000US06037111302,"Census Tract 1113.02, Los Angeles County, California","Census Tract 1113.02, Los Angeles County, California",ca,140,0,ACSSF,3951,,,,,6,37,,,,111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,5136,8566.581,0.599539071,0.599539,0.599539,0,59103
6037111400,14000US06037111400,"Census Tract 1114, Los Angeles County, California","Census Tract 1114, Los Angeles County, California",ca,140,0,ACSSF,3952,,,,,6,37,,,,111400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7938,7938,11346.02,0.699628724,0.6996287,0.6996287,0,46279
6037113101,14000US06037113101,"Census Tract 1131.01, Los Angeles County, California","Census Tract 1131.01, Los Angeles County, California",ca,140,0,ACSSF,3953,,,,,6,37,,,,113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,3740,4281.751,0.873474317,0.8745222,0.8734743,0.001047881,91130
